ID	text,image	text,image	text,image
9242	neutral,positive	neutral,neutral	positive,positive
9243	negative,negative	neutral,neutral	positive,neutral
9244	positive,positive	neutral,positive	positive,positive
9245	positive,positive	negative,negative	positive,positive
9246	positive,neutral	negative,neutral	positive,neutral
9247	neutral,neutral	neutral,neutral	neutral,negative
9248	negative,negative	negative,negative	positive,positive
9249	positive,positive	positive,positive	neutral,neutral
9250	positive,neutral	negative,negative	neutral,negative
9251	positive,negative	positive,negative	positive,neutral
9252	positive,neutral	positive,negative	positive,positive
9253	neutral,neutral	positive,negative	neutral,neutral
9254	positive,positive	positive,positive	neutral,positive
9255	neutral,neutral	neutral,neutral	neutral,neutral
9256	negative,negative	neutral,neutral	positive,positive
9257	negative,negative	neutral,neutral	negative,negative
9258	positive,positive	positive,positive	positive,positive
9259	neutral,neutral	positive,positive	positive,positive
9260	positive,positive	neutral,positive	neutral,neutral
9261	neutral,neutral	neutral,positive	neutral,negative
9262	positive,positive	neutral,neutral	positive,positive
9263	positive,positive	neutral,positive	positive,positive
9264	neutral,neutral	neutral,neutral	positive,neutral
9265	negative,negative	positive,positive	negative,neutral
9266	neutral,positive	positive,positive	positive,neutral
9267	neutral,negative	positive,positive	negative,negative
9268	positive,positive	neutral,neutral	neutral,neutral
9270	neutral,neutral	neutral,neutral	neutral,neutral
9271	positive,negative	negative,negative	positive,negative
9272	neutral,neutral	neutral,neutral	neutral,neutral
9273	positive,positive	negative,negative	positive,positive
9274	positive,neutral	neutral,neutral	neutral,neutral
9275	positive,positive	neutral,neutral	neutral,neutral
9276	neutral,positive	positive,positive	neutral,positive
9277	neutral,neutral	neutral,negative	neutral,neutral
9278	positive,positive	positive,positive	neutral,neutral
9279	neutral,neutral	positive,positive	neutral,neutral
9280	neutral,positive	neutral,neutral	positive,positive
9281	neutral,positive	neutral,neutral	positive,neutral
9282	neutral,neutral	negative,negative	positive,positive
9283	positive,positive	positive,positive	positive,positive
9284	positive,neutral	positive,positive	negative,neutral
9285	negative,positive	positive,positive	negative,negative
9286	neutral,neutral	neutral,positive	positive,neutral
9287	negative,negative	positive,positive	positive,positive
9288	neutral,neutral	positive,neutral	neutral,neutral
9289	positive,negative	neutral,neutral	positive,neutral
9290	positive,positive	negative,negative	positive,positive
9291	neutral,neutral	neutral,negative	neutral,negative
9292	neutral,neutral	neutral,positive	neutral,neutral
9293	neutral,negative	neutral,neutral	negative,neutral
9294	neutral,neutral	positive,neutral	neutral,neutral
9295	negative,negative	positive,neutral	positive,positive
9296	neutral,neutral	neutral,neutral	positive,negative
9297	neutral,positive	positive,positive	neutral,positive
9298	positive,positive	positive,positive	neutral,neutral
9299	neutral,negative	positive,neutral	neutral,negative
9300	neutral,positive	neutral,neutral	neutral,positive
9301	positive,neutral	positive,neutral	neutral,neutral
9302	negative,negative	positive,positive	neutral,neutral
9303	neutral,neutral	neutral,positive	positive,neutral
9304	neutral,negative	neutral,neutral	neutral,neutral
9305	positive,positive	positive,positive	positive,positive
9306	neutral,negative	negative,negative	neutral,neutral
9307	neutral,negative	neutral,neutral	neutral,negative
9308	positive,positive	positive,positive	neutral,neutral
9309	positive,positive	neutral,positive	positive,neutral
9310	positive,positive	positive,neutral	positive,positive
9311	neutral,neutral	negative,negative	neutral,neutral
9312	neutral,neutral	neutral,neutral	positive,positive
9313	positive,negative	positive,positive	positive,negative
9314	neutral,neutral	positive,positive	neutral,neutral
9315	neutral,neutral	negative,positive	neutral,neutral
9316	negative,negative	neutral,negative	negative,negative
9317	positive,positive	positive,positive	positive,positive
9318	negative,positive	negative,negative	negative,negative
9319	positive,neutral	positive,neutral	neutral,neutral
9320	positive,positive	positive,positive	positive,positive
9321	neutral,neutral	positive,positive	neutral,neutral
9322	positive,neutral	positive,neutral	neutral,neutral
9323	neutral,positive	positive,neutral	neutral,neutral
9324	negative,negative	negative,negative	negative,negative
9325	positive,neutral	positive,neutral	neutral,neutral
9327	neutral,neutral	negative,negative	positive,positive
9328	neutral,neutral	neutral,neutral	neutral,positive
9329	negative,neutral	negative,neutral	neutral,neutral
9330	neutral,neutral	neutral,neutral	neutral,neutral
9331	neutral,neutral	neutral,positive	positive,positive
9332	positive,negative	positive,negative	neutral,neutral
9333	positive,negative	positive,positive	positive,positive
9334	positive,positive	negative,neutral	positive,positive
9335	neutral,positive	positive,positive	neutral,positive
9336	positive,positive	positive,positive	positive,positive
9337	negative,negative	negative,neutral	neutral,neutral
9338	positive,neutral	positive,positive	positive,positive
9339	positive,positive	neutral,neutral	negative,negative
9340	negative,negative	negative,neutral	negative,neutral
9341	neutral,neutral	neutral,neutral	positive,positive
9342	neutral,neutral	neutral,positive	positive,positive
9343	positive,negative	negative,neutral	negative,negative
9344	neutral,negative	positive,neutral	positive,neutral
9345	neutral,negative	neutral,neutral	positive,positive
9346	neutral,positive	positive,positive	neutral,neutral
9347	neutral,neutral	positive,negative	positive,positive
9349	negative,negative	negative,negative	negative,negative
9350	neutral,neutral	neutral,neutral	negative,negative
9351	negative,negative	positive,neutral	neutral,neutral
9352	positive,neutral	neutral,neutral	neutral,negative
9353	neutral,neutral	neutral,neutral	neutral,neutral
9354	neutral,neutral	positive,positive	positive,positive
9355	positive,positive	neutral,neutral	positive,positive
9356	positive,positive	positive,positive	positive,positive
9357	positive,positive	positive,positive	neutral,neutral
9358	neutral,negative	neutral,neutral	neutral,neutral
9359	neutral,negative	neutral,neutral	positive,positive
9360	neutral,positive	neutral,neutral	neutral,positive
9361	neutral,positive	positive,neutral	neutral,neutral
9362	neutral,neutral	positive,positive	positive,positive
9363	negative,negative	negative,negative	neutral,neutral
9364	neutral,neutral	negative,negative	neutral,positive
9365	negative,neutral	positive,positive	positive,negative
9366	positive,positive	neutral,positive	positive,positive
9367	negative,negative	neutral,negative	negative,negative
9368	neutral,neutral	positive,negative	negative,negative
9370	neutral,positive	positive,positive	positive,neutral
9371	neutral,neutral	neutral,negative	neutral,neutral
9372	negative,negative	positive,neutral	positive,positive
9373	neutral,neutral	negative,neutral	negative,negative
9374	positive,positive	positive,positive	neutral,neutral
9375	neutral,neutral	positive,neutral	neutral,negative
9376	neutral,negative	positive,negative	negative,neutral
9377	positive,positive	positive,neutral	positive,positive
9378	neutral,negative	neutral,positive	neutral,positive
9379	positive,positive	positive,positive	positive,positive
9380	positive,positive	neutral,neutral	positive,positive
9382	neutral,neutral	positive,positive	neutral,positive
9383	positive,neutral	neutral,neutral	positive,neutral
9384	negative,negative	neutral,negative	neutral,negative
9385	neutral,neutral	positive,negative	positive,positive
9386	neutral,neutral	neutral,neutral	neutral,negative
9387	positive,negative	neutral,neutral	neutral,positive
9388	neutral,neutral	neutral,neutral	neutral,positive
9389	neutral,neutral	neutral,negative	neutral,positive
9390	neutral,neutral	neutral,neutral	neutral,neutral
9391	positive,positive	positive,positive	neutral,neutral
9392	positive,positive	positive,positive	positive,positive
9393	neutral,positive	neutral,positive	neutral,neutral
9394	negative,neutral	negative,neutral	neutral,neutral
9396	positive,positive	positive,positive	neutral,negative
9397	negative,negative	neutral,neutral	positive,negative
9398	negative,negative	negative,neutral	positive,positive
9399	negative,negative	negative,negative	negative,negative
9400	neutral,negative	neutral,neutral	neutral,negative
9401	positive,positive	negative,neutral	neutral,neutral
9402	positive,neutral	neutral,positive	neutral,neutral
9403	neutral,negative	negative,negative	positive,neutral
9404	neutral,neutral	neutral,neutral	neutral,neutral
9405	neutral,positive	negative,negative	positive,positive
9406	positive,positive	negative,negative	neutral,neutral
9407	neutral,positive	neutral,neutral	neutral,neutral
9408	neutral,neutral	positive,neutral	neutral,positive
9409	neutral,neutral	positive,negative	neutral,positive
9410	positive,positive	positive,neutral	neutral,positive
9411	neutral,neutral	positive,positive	positive,positive
9412	neutral,neutral	neutral,positive	neutral,positive
9413	neutral,neutral	neutral,neutral	neutral,neutral
9414	positive,positive	negative,negative	neutral,negative
9415	neutral,neutral	positive,positive	positive,neutral
9416	positive,positive	negative,negative	positive,positive
9417	negative,negative	neutral,negative	positive,neutral
9418	neutral,neutral	positive,positive	neutral,negative
9419	positive,positive	neutral,neutral	neutral,positive
9420	neutral,positive	neutral,neutral	neutral,neutral
9421	neutral,neutral	positive,neutral	positive,positive
9422	neutral,neutral	positive,negative	positive,positive
9423	negative,positive	neutral,neutral	positive,positive
9425	neutral,neutral	neutral,neutral	neutral,neutral
9426	neutral,positive	neutral,neutral	neutral,positive
9427	positive,positive	neutral,positive	positive,positive
9428	neutral,neutral	neutral,neutral	neutral,neutral
9429	positive,positive	neutral,neutral	positive,neutral
9430	neutral,neutral	neutral,neutral	positive,positive
9431	neutral,negative	neutral,negative	positive,positive
9432	negative,negative	positive,positive	neutral,neutral
9433	negative,neutral	positive,neutral	negative,negative
9434	neutral,negative	negative,negative	neutral,neutral
9435	positive,neutral	positive,positive	positive,neutral
9436	neutral,neutral	neutral,neutral	neutral,negative
9437	positive,neutral	neutral,neutral	positive,neutral
9438	neutral,positive	positive,positive	neutral,positive
9439	positive,positive	neutral,positive	positive,positive
9440	positive,negative	neutral,neutral	positive,positive
9441	neutral,positive	neutral,neutral	positive,positive
9442	positive,neutral	positive,neutral	positive,neutral
9443	neutral,neutral	positive,neutral	negative,negative
9444	positive,negative	positive,negative	neutral,neutral
